<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.24	08:00:00	1.19241	1.19261	1.19209	1.19229	1660	0	0
2021.06.24	09:00:00	1.19228	1.19383	1.19175	1.19341	3963	0	0
2021.06.24	10:00:00	1.19341	1.19430	1.19286	1.19322	3007	0	0
2021.06.24	11:00:00	1.19321	1.19400	1.19250	1.19251	2900	0	0
2021.06.24	12:00:00	1.19252	1.19454	1.19250	1.19435	2196	0	0
2021.06.24	13:00:00	1.19434	1.19494	1.19412	1.19446	2182	0	0
2021.06.24	14:00:00	1.19447	1.19476	1.19343	1.19363	3885	0	0
2021.06.24	15:00:00	1.19364	1.19563	1.19313	1.19544	4025	0	0
2021.06.24	16:00:00	1.19544	1.19560	1.19406	1.19500	4512	0	0
2021.06.24	17:00:00	1.19500	1.19501	1.19197	1.19261	3996	0	0
2021.06.24	18:00:00	1.19263	1.19343	1.19251	1.19266	2068	0	0
2021.06.24	19:00:00	1.19267	1.19335	1.19247	1.19267	2019	0	0
2021.06.24	20:00:00	1.19268	1.19333	1.19263	1.19266	1610	0	0
2021.06.24	21:00:00	1.19267	1.19339	1.19266	1.19306	2046	0	0
2021.06.24	22:00:00	1.19304	1.19353	1.19304	1.19329	1185	0	0
2021.06.24	23:00:00	1.19328	1.19353	1.19306	1.19306	814	0	0
2021.06.25	00:00:00	1.19311	1.19315	1.19289	1.19290	145	0	11
2021.06.25	01:00:00	1.19296	1.19327	1.19293	1.19319	647	0	2
2021.06.25	02:00:00	1.19320	1.19321	1.19276	1.19278	610	0	3
2021.06.25	03:00:00	1.19279	1.19316	1.19267	1.19307	1505	0	0
2021.06.25	04:00:00	1.19308	1.19450	1.19307	1.19420	1798	0	0
2021.06.25	05:00:00	1.19421	1.19448	1.19378	1.19395	1368	0	0
2021.06.25	06:00:00	1.19395	1.19421	1.19378	1.19401	1289	0	0
2021.06.25	07:00:00	1.19401	1.19409	1.19368	1.19369	787	0	0
2021.06.25	08:00:00	1.19370	1.19428	1.19350	1.19405	883	0	0
2021.06.25	09:00:00	1.19405	1.19495	1.19358	1.19454	2663	0	0
2021.06.25	10:00:00	1.19454	1.19507	1.19375	1.19479	3589	0	0
2021.06.25	11:00:00	1.19478	1.19480	1.19385	1.19431	2516	0	0
2021.06.25	12:00:00	1.19431	1.19472	1.19386	1.19431	2414	0	0
2021.06.25	13:00:00	1.19431	1.19461	1.19377	1.19458	2078	0	0
2021.06.25	14:00:00	1.19459	1.19478	1.19385	1.19413	2590	0	0
2021.06.25	15:00:00	1.19414	1.19655	1.19414	1.19578	5798	0	0
2021.06.25	16:00:00	1.19578	1.19753	1.19578	1.19738	4884	0	0
2021.06.25	17:00:00	1.19739	1.19741	1.19494	1.19499	4733	0	0
2021.06.25	18:00:00	1.19501	1.19521	1.19367	1.19395	3613	0	0
2021.06.25	19:00:00	1.19396	1.19413	1.19324	1.19372	1839	0	0
2021.06.25	20:00:00	1.19373	1.19377	1.19292	1.19306	1345	0	0
2021.06.25	21:00:00	1.19307	1.19324	1.19263	1.19310	1431	0	0
2021.06.25	22:00:00	1.19309	1.19415	1.19307	1.19400	1136	0	0
2021.06.25	23:00:00	1.19400	1.19424	1.19341	1.19347	694	0	0
2021.06.28	00:00:00	1.19365	1.19365	1.19320	1.19357	206	0	5
2021.06.28	01:00:00	1.19360	1.19399	1.19352	1.19387	520	0	2
2021.06.28	02:00:00	1.19389	1.19421	1.19371	1.19415	553	0	2
2021.06.28	03:00:00	1.19414	1.19415	1.19325	1.19367	1640	0	0
2021.06.28	04:00:00	1.19366	1.19383	1.19222	1.19261	2174	0	0
2021.06.28	05:00:00	1.19260	1.19261	1.19202	1.19239	1199	0	0
2021.06.28	06:00:00	1.19239	1.19257	1.19212	1.19250	807	0	0
2021.06.28	07:00:00	1.19249	1.19262	1.19217	1.19226	663	0	0
2021.06.28	08:00:00	1.19226	1.19289	1.19219	1.19258	1226	0	0
2021.06.28	09:00:00	1.19259	1.19335	1.19230	1.19307	2173	0	0
2021.06.28	10:00:00	1.19305	1.19445	1.19275	1.19417	4113	0	0
2021.06.28	11:00:00	1.19418	1.19428	1.19255	1.19412	3596	0	0
2021.06.28	12:00:00	1.19413	1.19439	1.19333	1.19371	3252	0	0
2021.06.28	13:00:00	1.19372	1.19417	1.19342	1.19385	2362	0	0
2021.06.28	14:00:00	1.19386	1.19388	1.19048	1.19072	3998	0	0
2021.06.28	15:00:00	1.19071	1.19238	1.19023	1.19215	3548	0	0
2021.06.28	16:00:00	1.19216	1.19269	1.19110	1.19265	4551	0	0
2021.06.28	17:00:00	1.19262	1.19398	1.19213	1.19262	5656	0	0
2021.06.28	18:00:00	1.19261	1.19379	1.19252	1.19368	3314	0	0
2021.06.28	19:00:00	1.19369	1.19382	1.19204	1.19226	2024	0	0
2021.06.28	20:00:00	1.19226	1.19291	1.19222	1.19243	1926	0	0
2021.06.28	21:00:00	1.19242	1.19289	1.19199	1.19233	1438	0	0
2021.06.28	22:00:00	1.19235	1.19260	1.19223	1.19247	796	0	0
2021.06.28	23:00:00	1.19247	1.19252	1.19217	1.19237	656	0	0
2021.06.29	00:00:00	1.19232	1.19294	1.19201	1.19254	295	0	13
2021.06.29	01:00:00	1.19253	1.19268	1.19239	1.19249	603	0	3
2021.06.29	02:00:00	1.19248	1.19287	1.19243	1.19286	770	0	3
2021.06.29	03:00:00	1.19287	1.19296	1.19178	1.19193	1422	0	0
2021.06.29	04:00:00	1.19193	1.19246	1.19160	1.19167	1347	0	0
2021.06.29	05:00:00	1.19167	1.19171	1.19124	1.19140	1271	0	0
2021.06.29	06:00:00	1.19140	1.19151	1.19077	1.19112	1324	0	0
2021.06.29	07:00:00	1.19114	1.19146	1.19101	1.19103	765	0	0
2021.06.29	08:00:00	1.19105	1.19217	1.19105	1.19213	904	0	0
2021.06.29	09:00:00	1.19213	1.19231	1.19152	1.19197	2055	0	0
2021.06.29	10:00:00	1.19196	1.19218	1.19054	1.19097	3108	0	0
2021.06.29	11:00:00	1.19098	1.19129	1.18992	1.19015	3684	0	0
2021.06.29	12:00:00	1.19013	1.19115	1.19009	1.19083	2510	0	0
2021.06.29	13:00:00	1.19083	1.19133	1.18969	1.19061	2746	0	0
2021.06.29	14:00:00	1.19062	1.19077	1.18897	1.18902	3167	0	0
2021.06.29	15:00:00	1.18904	1.18946	1.18797	1.18825	5768	0	0
2021.06.29	16:00:00	1.18825	1.19002	1.18777	1.18914	4619	0	0
2021.06.29	17:00:00	1.18914	1.19082	1.18814	1.19045	5236	0	0
2021.06.29	18:00:00	1.19045	1.19116	1.19006	1.19062	2678	0	0
2021.06.29	19:00:00	1.19061	1.19079	1.18961	1.18961	1346	0	0
2021.06.29	20:00:00	1.18958	1.18975	1.18931	1.18969	871	0	0
2021.06.29	21:00:00	1.18968	1.19057	1.18967	1.19009	857	0	0
2021.06.29	22:00:00	1.19009	1.19009	1.18947	1.18995	783	0	0
2021.06.29	23:00:00	1.18994	1.19029	1.18956	1.18968	633	0	0
2021.06.30	00:00:00	1.18950	1.19037	1.18942	1.18970	488	0	11
2021.06.30	01:00:00	1.18970	1.19012	1.18966	1.18997	1284	0	2
2021.06.30	02:00:00	1.18995	1.19013	1.18967	1.19003	533	0	2
2021.06.30	03:00:00	1.19004	1.19065	1.18984	1.19002	1337	0	0
2021.06.30	04:00:00	1.19000	1.19067	1.18966	1.19061	1725	0	0
2021.06.30	05:00:00	1.19059	1.19090	1.19022	1.19029	1200	0	0
2021.06.30	06:00:00	1.19029	1.19030	1.18979	1.19023	1446	0	0
2021.06.30	07:00:00	1.19022	1.19044	1.18993	1.18997	1227	0	0
2021.06.30	08:00:00	1.18996	1.19051	1.18958	1.18958	983	0	0
2021.06.30	09:00:00	1.18959	1.19081	1.18940	1.19048	2392	0	0
2021.06.30	10:00:00	1.19048	1.19054	1.18930	1.19009	4015	0	0
2021.06.30	11:00:00	1.19008	1.19009	1.18850	1.18861	4438	0	0
2021.06.30	12:00:00	1.18861	1.18981	1.18859	1.18925	3668	0	0
2021.06.30	13:00:00	1.18926	1.18929	1.18836	1.18895	2834	0	0
2021.06.30	14:00:00	1.18895	1.18949	1.18825	1.18936	2801	0	0
2021.06.30	15:00:00	1.18935	1.18940	1.18761	1.18823	5065	0	0
2021.06.30	16:00:00	1.18824	1.18825	1.18655	1.18740	5007	0	0
2021.06.30	17:00:00	1.18740	1.18748	1.18495	1.18594	6639	0	0
2021.06.30	18:00:00	1.18592	1.18699	1.18450	1.18485	4571	0	0
2021.06.30	19:00:00	1.18486	1.18551	1.18466	1.18485	2463	0	0
2021.06.30	20:00:00	1.18485	1.18570	1.18485	1.18529	1428	0	0
2021.06.30	21:00:00	1.18529	1.18539	1.18460	1.18476	1145	0	0
2021.06.30	22:00:00	1.18475	1.18614	1.18460	1.18587	1442	0	0
2021.06.30	23:00:00	1.18586	1.18602	1.18564	1.18569	937	0	0
2021.07.01	00:00:00	1.18553	1.18592	1.18543	1.18565	336	0	12
2021.07.01	01:00:00	1.18561	1.18583	1.18543	1.18576	652	0	3
2021.07.01	02:00:00	1.18579	1.18603	1.18553	1.18559	368	0	2
2021.07.01	03:00:00	1.18560	1.18565	1.18465	1.18486	1369	0	0
2021.07.01	04:00:00	1.18487	1.18542	1.18474	1.18519	1920	0	0
2021.07.01	05:00:00	1.18517	1.18519	1.18487	1.18501	1828	0	0
2021.07.01	06:00:00	1.18500	1.18517	1.18470	1.18505	1138	0	0
2021.07.01	07:00:00	1.18504	1.18510	1.18462	1.18490	672	0	0
2021.07.01	08:00:00	1.18490	1.18491	1.18388	1.18434	1786	0	0
2021.07.01	09:00:00	1.18434	1.18560	1.18374	1.18547	3394	0	0
2021.07.01	10:00:00	1.18546	1.18601	1.18456	1.18479	4425	0	0
2021.07.01	11:00:00	1.18479	1.18501	1.18385	1.18444	3669	0	0
2021.07.01	12:00:00	1.18445	1.18565	1.18403	1.18544	2881	0	0
2021.07.01	13:00:00	1.18544	1.18669	1.18492	1.18668	3181	0	0
2021.07.01	14:00:00	1.18666	1.18783	1.18642	1.18767	3951	0	0
2021.07.01	15:00:00	1.18767	1.18842	1.18716	1.18782	3565	0	0
2021.07.01	16:00:00	1.18783	1.18821	1.18648	1.18779	3744	0	0
2021.07.01	17:00:00	1.18778	1.18801	1.18572	1.18681	5062	0	0
2021.07.01	18:00:00	1.18681	1.18681	1.18482	1.18558	3682	0	0
2021.07.01	19:00:00	1.18558	1.18598	1.18471	1.18493	1995	0	0
2021.07.01	20:00:00	1.18491	1.18547	1.18466	1.18471	1393	0	0
2021.07.01	21:00:00	1.18471	1.18492	1.18412	1.18414	1204	0	0
2021.07.01	22:00:00	1.18413	1.18484	1.18409	1.18467	1470	0	0
2021.07.01	23:00:00	1.18466	1.18505	1.18457	1.18495	945	0	0
2021.07.02	00:00:00	1.18482	1.18498	1.18476	1.18489	137	0	16
2021.07.02	01:00:00	1.18489	1.18502	1.18424	1.18461	414	0	4
2021.07.02	02:00:00	1.18462	1.18468	1.18429	1.18456	433	0	2
2021.07.02	03:00:00	1.18456	1.18476	1.18408	1.18429	1177	0	0
2021.07.02	04:00:00	1.18428	1.18466	1.18416	1.18436	1755	0	0
2021.07.02	05:00:00	1.18435	1.18457	1.18406	1.18417	1201	0	0
2021.07.02	06:00:00	1.18416	1.18437	1.18410	1.18427	1185	0	0
2021.07.02	07:00:00	1.18430	1.18462	1.18424	1.18447	497	0	0
2021.07.02	08:00:00	1.18447	1.18477	1.18403	1.18417	778	0	0
2021.07.02	09:00:00	1.18417	1.18429	1.18353	1.18387	2320	0	0
2021.07.02	10:00:00	1.18388	1.18392	1.18222	1.18244	3163	0	0
2021.07.02	11:00:00	1.18244	1.18333	1.18239	1.18277	2891	0	0
2021.07.02	12:00:00	1.18278	1.18309	1.18221	1.18227	2229	0	0
2021.07.02	13:00:00	1.18226	1.18331	1.18204	1.18271	2537	0	0
2021.07.02	14:00:00	1.18270	1.18341	1.18215	1.18217	2414	0	0
2021.07.02	15:00:00	1.18218	1.18571	1.18068	1.18475	9575	0	0
2021.07.02	16:00:00	1.18474	1.18594	1.18258	1.18447	8670	0	0
2021.07.02	17:00:00	1.18447	1.18469	1.18295	1.18428	5846	0	0
2021.07.02	18:00:00	1.18427	1.18507	1.18410	1.18474	2823	0	0
2021.07.02	19:00:00	1.18473	1.18501	1.18389	1.18435	1838	0	0
2021.07.02	20:00:00	1.18432	1.18682	1.18414	1.18674	2195	0	0
2021.07.02	21:00:00	1.18675	1.18740	1.18673	1.18680	1361	0	0
2021.07.02	22:00:00	1.18680	1.18690	1.18629	1.18649	734	0	0
2021.07.02	23:00:00	1.18649	1.18670	1.18607	1.18630	746	0	0
2021.07.05	00:00:00	1.18593	1.18678	1.18580	1.18665	230	0	17
2021.07.05	01:00:00	1.18661	1.18669	1.18582	1.18586	575	0	5
2021.07.05	02:00:00	1.18586	1.18618	1.18556	1.18557	740	0	2
2021.07.05	03:00:00	1.18557	1.18611	1.18535	1.18572	1255	0	0
2021.07.05	04:00:00	1.18573	1.18627	1.18537	1.18602	2255	0	0
2021.07.05	05:00:00	1.18603	1.18604	1.18519	1.18535	1545	0	0
2021.07.05	06:00:00	1.18535	1.18583	1.18529	1.18530	914	0	0
2021.07.05	07:00:00	1.18530	1.18576	1.18514	1.18569	636	0	0
2021.07.05	08:00:00	1.18568	1.18595	1.18528	1.18531	835	0	0
2021.07.05	09:00:00	1.18531	1.18665	1.18518	1.18633	2841	0	0
2021.07.05	10:00:00	1.18632	1.18733	1.18521	1.18717	3644	0	0
2021.07.05	11:00:00	1.18718	1.18733	1.18648	1.18701	2374	0	0
2021.07.05	12:00:00	1.18701	1.18804	1.18693	1.18761	2181	0	0
2021.07.05	13:00:00	1.18761	1.18799	1.18690	1.18769	2131	0	0
2021.07.05	14:00:00	1.18767	1.18805	1.18683	1.18725	1641	0	0
2021.07.05	15:00:00	1.18725	1.18725	1.18601	1.18633	2104	0	0
2021.07.05	16:00:00	1.18633	1.18662	1.18603	1.18649	1773	0	0
2021.07.05	17:00:00	1.18651	1.18653	1.18553	1.18618	1599	0	0
2021.07.05	18:00:00	1.18619	1.18674	1.18613	1.18660	1580	0	0
2021.07.05	19:00:00	1.18662	1.18692	1.18642	1.18678	1310	0	0
2021.07.05	20:00:00	1.18676	1.18695	1.18659	1.18672	1277	0	0
2021.07.05	21:00:00	1.18670	1.18688	1.18663	1.18678	1076	0	2
2021.07.05	22:00:00	1.18678	1.18689	1.18621	1.18639	1230	0	6
2021.07.05	23:00:00	1.18640	1.18647	1.18593	1.18596	462	0	8
2021.07.06	00:00:00	1.18597	1.18636	1.18592	1.18623	165	0	9
2021.07.06	01:00:00	1.18619	1.18693	1.18599	1.18642	801	0	2
2021.07.06	02:00:00	1.18642	1.18658	1.18611	1.18625	1147	0	2
2021.07.06	03:00:00	1.18624	1.18666	1.18599	1.18607	2144	0	0
2021.07.06	04:00:00	1.18607	1.18670	1.18583	1.18655	2755	0	0
2021.07.06	05:00:00	1.18655	1.18720	1.18655	1.18717	1866	0	0
2021.07.06	06:00:00	1.18717	1.18753	1.18703	1.18735	2060	0	0
2021.07.06	07:00:00	1.18735	1.18758	1.18700	1.18741	2316	0	0
2021.07.06	08:00:00	1.18742	1.18830	1.18738	1.18825	1731	0	0
2021.07.06	09:00:00	1.18825	1.18952	1.18803	1.18905	4535	0	0
2021.07.06	10:00:00	1.18905	1.18925	1.18705	1.18721	4198	0	0
2021.07.06	11:00:00	1.18720	1.18741	1.18424	1.18450	6730	0	0
2021.07.06	12:00:00	1.18452	1.18510	1.18311	1.18400	4543	0	0
2021.07.06	13:00:00	1.18399	1.18465	1.18373	1.18398	3122	0	0
2021.07.06	14:00:00	1.18398	1.18466	1.18370	1.18402	3270	0	0
2021.07.06	15:00:00	1.18401	1.18466	1.18333	1.18362	5383	0	0
2021.07.06	16:00:00	1.18361	1.18376	1.18227	1.18331	8325	0	0
2021.07.06	17:00:00	1.18327	1.18428	1.18205	1.18292	12613	0	0
2021.07.06	18:00:00	1.18295	1.18308	1.18131	1.18166	7814	0	0
2021.07.06	19:00:00	1.18165	1.18196	1.18060	1.18144	6055	0	0
2021.07.06	20:00:00	1.18145	1.18237	1.18132	1.18232	3040	0	0
2021.07.06	21:00:00	1.18231	1.18269	1.18217	1.18235	1918	0	0
2021.07.06	22:00:00	1.18235	1.18278	1.18211	1.18222	2045	0	0
2021.07.06	23:00:00	1.18222	1.18251	1.18200	1.18231	692	0	0
2021.07.07	00:00:00	1.18219	1.18242	1.18173	1.18215	343	0	7
2021.07.07	01:00:00	1.18211	1.18232	1.18181	1.18200	414	0	2
2021.07.07	02:00:00	1.18200	1.18250	1.18195	1.18223	945	0	2
2021.07.07	03:00:00	1.18223	1.18236	1.18155	1.18208	3034	0	0
2021.07.07	04:00:00	1.18209	1.18237	1.18176	1.18230	3092	0	0
2021.07.07	05:00:00	1.18231	1.18250	1.18193	1.18197	1594	0	0
2021.07.07	06:00:00	1.18197	1.18250	1.18187	1.18248	1154	0	0
2021.07.07	07:00:00	1.18249	1.18268	1.18186	1.18235	1626	0	0
2021.07.07	08:00:00	1.18236	1.18348	1.18221	1.18306	2053	0	0
2021.07.07	09:00:00	1.18305	1.18307	1.18218	1.18269	3797	0	0
2021.07.07	10:00:00	1.18270	1.18299	1.18119	1.18255	5157	0	0
2021.07.07	11:00:00	1.18254	1.18321	1.18150	1.18240	4115	0	0
2021.07.07	12:00:00	1.18238	1.18305	1.18174	1.18288	3080	0	0
2021.07.07	13:00:00	1.18288	1.18303	1.18186	1.18202	3078	0	0
2021.07.07	14:00:00	1.18202	1.18260	1.18151	1.18227	2948	0	0
2021.07.07	15:00:00	1.18227	1.18362	1.18125	1.18159	5756	0	0
2021.07.07	16:00:00	1.18158	1.18185	1.18000	1.18049	6469	0	0
2021.07.07	17:00:00	1.18048	1.18057	1.17813	1.17986	8441	0	0
2021.07.07	18:00:00	1.17986	1.18039	1.17918	1.18030	5415	0	0
2021.07.07	19:00:00	1.18030	1.18056	1.17953	1.18002	2904	0	0
2021.07.07	20:00:00	1.18003	1.18051	1.17984	1.18016	2049	0	0
2021.07.07	21:00:00	1.18014	1.18208	1.17978	1.18053	7686	0	0
2021.07.07	22:00:00	1.18053	1.18070	1.17919	1.17950	3157	0	0
2021.07.07	23:00:00	1.17952	1.17963	1.17890	1.17906	1424	0	0
2021.07.08	00:00:00	1.17898	1.17949	1.17894	1.17927	301	0	7
2021.07.08	01:00:00	1.17927	1.17982	1.17906	1.17973	725	0	2
2021.07.08	02:00:00	1.17973	1.17990	1.17923	1.17929	663	0	2
2021.07.08	03:00:00	1.17929	1.17946	1.17895	1.17908	2301	0	0
2021.07.08	04:00:00	1.17909	1.17952	1.17835	1.17851	3135	0	0
2021.07.08	05:00:00	1.17852	1.17906	1.17843	1.17906	2378	0	0
2021.07.08	06:00:00	1.17906	1.17928	1.17894	1.17921	1275	0	0
2021.07.08	07:00:00	1.17921	1.17961	1.17915	1.17960	1221	0	0
2021.07.08	08:00:00	1.17960	1.18067	1.17932	1.18058	3448	0	0
2021.07.08	09:00:00	1.18059	1.18059	1.17923	1.17973	5864	0	0
2021.07.08	10:00:00	1.17973	1.18209	1.17951	1.18201	8568	0	0
2021.07.08	11:00:00	1.18202	1.18252	1.18098	1.18223	8045	0	0
2021.07.08	12:00:00	1.18224	1.18356	1.18214	1.18336	5134	0	0
2021.07.08	13:00:00	1.18335	1.18415	1.18248	1.18406	6669	0	0
2021.07.08	14:00:00	1.18406	1.18456	1.18329	1.18342	6706	0	0
2021.07.08	15:00:00	1.18341	1.18593	1.18334	1.18513	7425	0	0
2021.07.08	16:00:00	1.18513	1.18648	1.18437	1.18581	9506	0	0
2021.07.08	17:00:00	1.18581	1.18678	1.18529	1.18529	10348	0	0
2021.07.08	18:00:00	1.18528	1.18599	1.18366	1.18399	7008	0	0
2021.07.08	19:00:00	1.18399	1.18447	1.18367	1.18444	3030	0	0
2021.07.08	20:00:00	1.18445	1.18461	1.18364	1.18392	2502	0	0
2021.07.08	21:00:00	1.18391	1.18425	1.18350	1.18393	1807	0	0
2021.07.08	22:00:00	1.18393	1.18481	1.18390	1.18478	2550	0	0
2021.07.08	23:00:00	1.18478	1.18485	1.18423	1.18463	1142	0	0
2021.07.09	00:00:00	1.18398	1.18479	1.18385	1.18433	448	0	4
2021.07.09	01:00:00	1.18434	1.18490	1.18430	1.18450	668	0	2
2021.07.09	02:00:00	1.18453	1.18480	1.18406	1.18463	1249	0	2
2021.07.09	03:00:00	1.18464	1.18500	1.18384	1.18406	3070	0	0
2021.07.09	04:00:00	1.18406	1.18436	1.18363	1.18394	3762	0	0
2021.07.09	05:00:00	1.18394	1.18399	1.18350	1.18365	2108	0	0
2021.07.09	06:00:00	1.18366	1.18395	1.18340	1.18392	1764	0	0
2021.07.09	07:00:00	1.18393	1.18398	1.18317	1.18318	1720	0	0
2021.07.09	08:00:00	1.18322	1.18359	1.18318	1.18345	2783	0	0
2021.07.09	09:00:00	1.18344	1.18358	1.18250	1.18277	4986	0	0
2021.07.09	10:00:00	1.18275	1.18427	1.18250	1.18400	6013	0	0
2021.07.09	11:00:00	1.18401	1.18467	1.18317	1.18322	5080	0	0
2021.07.09	12:00:00	1.18323	1.18555	1.18286	1.18553	4934	0	0
2021.07.09	13:00:00	1.18553	1.18630	1.18547	1.18570	4038	0	0
2021.07.09	14:00:00	1.18570	1.18639	1.18552	1.18557	3912	0	0
2021.07.09	15:00:00	1.18557	1.18687	1.18556	1.18686	4445	0	0
2021.07.09	16:00:00	1.18685	1.18706	1.18604	1.18662	4631	0	0
2021.07.09	17:00:00	1.18663	1.18749	1.18611	1.18645	5448	0	0
2021.07.09	18:00:00	1.18644	1.18663	1.18556	1.18600	4411	0	0
2021.07.09	19:00:00	1.18600	1.18696	1.18599	1.18680	1728	0	0
2021.07.09	20:00:00	1.18679	1.18734	1.18672	1.18732	787	0	0
2021.07.09	21:00:00	1.18731	1.18777	1.18717	1.18764	1097	0	0
2021.07.09	22:00:00	1.18763	1.18800	1.18747	1.18796	1091	0	0
2021.07.09	23:00:00	1.18796	1.18811	1.18746	1.18766	1174	0	0
2021.07.12	00:00:00	1.18730	1.18763	1.18708	1.18747	159	0	11
2021.07.12	01:00:00	1.18755	1.18764	1.18667	1.18755	1682	0	2
2021.07.12	02:00:00	1.18756	1.18762	1.18699	1.18723	1048	0	2
2021.07.12	03:00:00	1.18722	1.18761	1.18716	1.18753	1740	0	0
2021.07.12	04:00:00	1.18754	1.18802	1.18697	1.18699	2813	0	0
2021.07.12	05:00:00	1.18699	1.18748	1.18687	1.18714	1962	0	0
2021.07.12	06:00:00	1.18713	1.18728	1.18677	1.18693	754	0	0
2021.07.12	07:00:00	1.18693	1.18701	1.18653	1.18683	994	0	0
2021.07.12	08:00:00	1.18684	1.18700	1.18654	1.18673	1009	0	0
2021.07.12	09:00:00	1.18674	1.18688	1.18559	1.18622	2548	0	0
2021.07.12	10:00:00	1.18622	1.18792	1.18580	1.18773	4792	0	0
2021.07.12	11:00:00	1.18774	1.18798	1.18665	1.18706	3720	0	0
2021.07.12	12:00:00	1.18707	1.18734	1.18485	1.18527	3494	0	0
2021.07.12	13:00:00	1.18527	1.18568	1.18422	1.18451	3389	0	0
2021.07.12	14:00:00	1.18452	1.18514	1.18361	1.18378	3165	0	0
2021.07.12	15:00:00	1.18379	1.18568	1.18374	1.18532	3475	0	0
2021.07.12	16:00:00	1.18531	1.18704	1.18510	1.18651	4941	0	0
2021.07.12	17:00:00	1.18652	1.18742	1.18635	1.18671	5039	0	0
2021.07.12	18:00:00	1.18672	1.18680	1.18510	1.18576	3472	0	0
2021.07.12	19:00:00	1.18577	1.18607	1.18512	1.18575	1780	0	0
2021.07.12	20:00:00	1.18575	1.18602	1.18550	1.18595	1707	0	0
2021.07.12	21:00:00	1.18596	1.18609	1.18554	1.18580	1313	0	0
2021.07.12	22:00:00	1.18581	1.18614	1.18553	1.18599	1187	0	0
2021.07.12	23:00:00	1.18600	1.18622	1.18586	1.18595	1004	0	0
2021.07.13	00:00:00	1.18602	1.18615	1.18589	1.18611	184	0	12
2021.07.13	01:00:00	1.18607	1.18653	1.18603	1.18626	470	0	3
2021.07.13	02:00:00	1.18626	1.18640	1.18585	1.18627	637	0	3
2021.07.13	03:00:00	1.18628	1.18686	1.18628	1.18666	1273	0	0
2021.07.13	04:00:00	1.18666	1.18697	1.18620	1.18676	1766	0	0
2021.07.13	05:00:00	1.18674	1.18742	1.18631	1.18733	2200	0	0
2021.07.13	06:00:00	1.18734	1.18751	1.18695	1.18697	1376	0	0
2021.07.13	07:00:00	1.18698	1.18705	1.18630	1.18636	1051	0	0
2021.07.13	08:00:00	1.18636	1.18650	1.18556	1.18569	1521	0	0
2021.07.13	09:00:00	1.18568	1.18648	1.18527	1.18541	3238	0	0
2021.07.13	10:00:00	1.18539	1.18653	1.18467	1.18513	4103	0	0
2021.07.13	11:00:00	1.18513	1.18515	1.18410	1.18498	2695	0	0
2021.07.13	12:00:00	1.18498	1.18499	1.18356	1.18424	2176	0	0
2021.07.13	13:00:00	1.18424	1.18484	1.18378	1.18467	2035	0	0
2021.07.13	14:00:00	1.18466	1.18468	1.18354	1.18395	2087	0	0
2021.07.13	15:00:00	1.18394	1.18511	1.17941	1.17993	12267	0	0
2021.07.13	16:00:00	1.17994	1.18264	1.17916	1.18211	10456	0	0
2021.07.13	17:00:00	1.18212	1.18328	1.18116	1.18227	6761	0	0
2021.07.13	18:00:00	1.18227	1.18259	1.18087	1.18119	3712	0	0
2021.07.13	19:00:00	1.18119	1.18162	1.18030	1.18044	2049	0	0
2021.07.13	20:00:00	1.18043	1.18043	1.17873	1.17878	3445	0	0
2021.07.13	21:00:00	1.17877	1.17912	1.17820	1.17825	3161	0	0
2021.07.13	22:00:00	1.17823	1.17841	1.17720	1.17738	3542	0	0
2021.07.13	23:00:00	1.17737	1.17796	1.17734	1.17768	755	0	0
2021.07.14	00:00:00	1.17745	1.17812	1.17738	1.17760	446	0	4
2021.07.14	01:00:00	1.17756	1.17804	1.17756	1.17783	656	0	2
2021.07.14	02:00:00	1.17782	1.17791	1.17738	1.17749	693	0	2
2021.07.14	03:00:00	1.17749	1.17785	1.17720	1.17765	2387	0	0
2021.07.14	04:00:00	1.17766	1.17828	1.17759	1.17811	2771	0	0
2021.07.14	05:00:00	1.17812	1.17846	1.17778	1.17840	3045	0	0
2021.07.14	06:00:00	1.17839	1.17854	1.17829	1.17834	1440	0	0
2021.07.14	07:00:00	1.17834	1.17844	1.17810	1.17835	889	0	0
2021.07.14	08:00:00	1.17836	1.17904	1.17822	1.17884	1467	0	0
2021.07.14	09:00:00	1.17887	1.17959	1.17859	1.17915	3201	0	0
2021.07.14	10:00:00	1.17914	1.17972	1.17836	1.17839	4116	0	0
2021.07.14	11:00:00	1.17842	1.17995	1.17802	1.17838	3738	0	0
2021.07.14	12:00:00	1.17839	1.17940	1.17759	1.17935	3384	0	0
2021.07.14	13:00:00	1.17936	1.18002	1.17916	1.17977	2748	0	0
2021.07.14	14:00:00	1.17976	1.18047	1.17971	1.18028	3341	0	0
2021.07.14	15:00:00	1.18028	1.18281	1.18025	1.18219	7903	0	0
2021.07.14	16:00:00	1.18218	1.18254	1.18130	1.18223	6879	0	0
2021.07.14	17:00:00	1.18223	1.18282	1.18135	1.18197	7983	0	0
2021.07.14	18:00:00	1.18197	1.18269	1.18173	1.18255	4632	0	0
2021.07.14	19:00:00	1.18254	1.18352	1.18254	1.18324	3278	0	0
2021.07.14	20:00:00	1.18324	1.18355	1.18254	1.18261	1688	0	0
2021.07.14	21:00:00	1.18261	1.18334	1.18253	1.18302	1638	0	0
